time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,hour,time_utc
1554581030,4401f8,52.16258239746094,4.476394653320312,132.1970941903287,39.94831065623757,-6.177280000000001,EJU56ZD,false,false,false,6751,716.2800000000001,647.7,1554581029.849,1554581029.993,1554580800,2019-04-06 20:03:50
1554581031,4401f8,52.16355145987818,4.477713448660714,132.1970941903287,39.94831065623757,-5.85216,EJU56ZD,false,false,false,6751,708.6600000000001,640.08,1554581030.646,1554581030.998,1554580800,2019-04-06 20:03:51
1554581032,4401f8,52.16434284792108,4.478733607700893,131.8673613802175,39.77695182415932,-5.52704,EJU56ZD,false,false,false,6751,701.0400000000001,632.46,1554581031.849,1554581031.96,1554580800,2019-04-06 20:03:52
1554581033,4401f8,52.16510009765625,4.479827880859375,131.4724021007087,39.92039213998543,-4.8768,EJU56ZD,false,false,false,6751,701.0400000000001,632.46,1554581032.79,1554581032.98,1554580800,2019-04-06 20:03:53
1554581034,4401f8,52.16606528072034,4.481166294642858,131.4724021007087,39.92039213998543,-4.55168,EJU56ZD,false,false,false,6751,693.4200000000001,624.84,1554581033.702,1554581033.977,1554580800,2019-04-06 20:03:54
1554581035,4401f8,52.16722908666578,4.482735770089286,130.7477415728883,39.89216414398722,-4.22656,EJU56ZD,false,false,false,6751,693.4200000000001,624.84,1554581034.791,1554581034.995,1554580800,2019-04-06 20:03:55
1554581036,4401f8,52.16722908666578,4.482735770089286,130.7477415728883,39.89216414398722,-3.57632,EJU56ZD,false,false,false,6751,685.8000000000001,617.22,1554581034.791,1554581035.865,1554580800,2019-04-06 20:03:56
1554581037,4401f8,52.16895151946504,4.485089983258929,130.3534504862717,40.03718490699595,-3.2512,EJU56ZD,false,false,false,6751,685.8000000000001,617.22,1554581036.799,1554581036.99,1554580800,2019-04-06 20:03:57
1554581038,4401f8,52.16990661621094,4.48638916015625,130.0231131345796,39.86362150757227,-2.60096,EJU56ZD,false,false,false,6751,685.8000000000001,617.22,1554581037.802,1554581037.967,1554580800,2019-04-06 20:03:58
1554581039,4401f8,52.17063903808594,4.487380981445312,129.6286595692945,40.00936619653774,-2.27584,EJU56ZD,false,false,false,6751,685.8000000000001,617.22,1554581038.591,1554581038.907,1554580800,2019-04-06 20:03:59
1554581040,4401f8,52.17160034179688,4.488677978515625,129.6286595692945,40.00936619653774,-1.95072,EJU56ZD,false,false,false,6751,678.1800000000001,609.6,1554581039.772,1554581039.977,1554580800,2019-04-06 20:04:00
1554581041,4401f8,52.17258259401483,4.490033830915179,129.2985173253008,39.83475895500424,-1.6256,EJU56ZD,false,false,false,6751,678.1800000000001,609.6,1554581040.966,1554581040.968,1554580800,2019-04-06 20:04:01
1554581042,4401f8,52.17365329548464,4.491524832589286,128.903899554295,39.98123465891889,-1.30048,EJU56ZD,false,false,false,6751,678.1800000000001,609.6,1554581041.965,1554581041.994,1554580800,2019-04-06 20:04:02
1554581043,4401f8,52.17425847457627,4.4923095703125,128.1791709654576,39.95278500138858,-1.30048,EJU56ZD,false,false,false,6751,678.1800000000001,609.6,1554581042.969,1554581042.998,1554580800,2019-04-06 20:04:03
1554581044,4401f8,52.1753757282839,4.493879045758929,128.1791709654576,39.95278500138858,-0.97536,EJU56ZD,false,false,false,6751,670.5600000000001,601.98,1554581043.9,1554581043.98,1554580800,2019-04-06 20:04:04
1554581045,4401f8,52.17631530761719,4.495086669921875,127.7852386533406,40.10090754621224,-0.65024,EJU56ZD,false,false,false,6751,670.5600000000001,601.98,1554581044.906,1554581044.955,1554580800,2019-04-06 20:04:05
1554581046,4401f8,52.17686462402344,4.495849609375,127.0603780985806,40.07289005235099,-0.32512,EJU56ZD,false,false,false,6751,670.5600000000001,601.98,1554581045.897,1554581045.944,1554580800,2019-04-06 20:04:06
1554581047,4401f8,52.17779644465042,4.497174944196429,126.6671450746799,40.22269368289015,-0.32512,EJU56ZD,false,false,false,6751,670.5600000000001,601.98,1554581046.878,1554581046.958,1554580800,2019-04-06 20:04:07
1554546464,4844c6,52.17253604177701,4.436043875558036,106.0366302220273,55.07629747118674,-4.22656,KLM87X,false,false,false,1000,1341.12,1257.3,1554546463.966,1554546463.993,1554544800,2019-04-06 10:27:44
1554546465,4844c6,52.17281535520392,4.436122349330358,105.742959959498,55.30484646876604,-3.57632,KLM87X,false,false,false,1000,1341.12,1249.68,1554546464.511,1554546464.991,1554544800,2019-04-06 10:27:45
1554546466,4844c6,52.17311096191406,4.437408447265625,105.8755248378227,55.69221215528403,-2.60096,KLM87X,false,false,false,1000,1341.12,1249.68,1554546465.083,1554546465.994,1554544800,2019-04-06 10:27:46
1554546467,4844c6,52.17397916114936,4.439967564174108,104.585339135994,56.23176638402445,0,KLM87X,false,false,false,1000,1341.12,1249.68,1554546466.832,1554546466.978,1554544800,2019-04-06 10:27:47
1554546468,4844c6,52.17397916114936,4.439967564174108,104.0169639257845,56.70290148022136,1.6256,KLM87X,false,false,false,1000,1341.12,1249.68,1554546467.452,1554546468,1554544800,2019-04-06 10:27:48
1554546469,4844c6,52.17503356933594,4.44244384765625,102.8746518172456,56.62779761518624,1.95072,KLM87X,false,false,false,1000,1341.12,1249.68,1554546468.859,1554546468.994,1554544800,2019-04-06 10:27:49
1554546470,4844c6,52.17558288574219,4.443740844726562,102.1621541239046,56.71003616246391,2.60096,KLM87X,false,false,false,1000,1341.12,1249.68,1554546469.902,1554546469.987,1554544800,2019-04-06 10:27:50
1554546471,4844c6,52.17608642578125,4.444961547851562,101.3036771297403,56.39063070166333,3.2512,KLM87X,false,false,false,1000,1341.12,1249.68,1554546470.842,1554546470.842,1554544800,2019-04-06 10:27:51
1554546472,4844c6,52.17663263870497,4.446088518415179,100.8756342744827,56.22889182153874,3.2512,KLM87X,false,false,false,1000,1348.74,1257.3,1554546471.955,1554546471.992,1554544800,2019-04-06 10:27:52
1554546473,4844c6,52.17709816108315,4.447344098772322,100.8756342744827,56.22889182153874,3.2512,KLM87X,false,false,false,1000,1348.74,1257.3,1554546472.968,1554546472.999,1554544800,2019-04-06 10:27:53
1554546474,4844c6,52.17759704589844,4.44854736328125,99.30768133494965,55.98065001017354,3.2512,KLM87X,false,false,false,1000,1348.74,1257.3,1554546473.965,1554546473.994,1554544800,2019-04-06 10:27:54
1554546475,4844c6,52.1781005859375,4.44976806640625,99.02078194429524,56.22737377105257,2.60096,KLM87X,false,false,false,1000,1356.36,1264.92,1554546474.84,1554546474.885,1554544800,2019-04-06 10:27:55
1554546476,4844c6,52.17858783269332,4.450953892299108,98.30727367880422,56.30993247402021,1.6256,KLM87X,false,false,false,1000,1356.36,1264.92,1554546475.923,1554546475.999,1554544800,2019-04-06 10:27:56
1554546477,4844c6,52.17910766601562,4.45220947265625,97.59397250842649,56.39369817386176,1.30048,KLM87X,false,false,false,1000,1356.36,1264.92,1554546476.976,1554546476.993,1554544800,2019-04-06 10:27:57
1554546478,4844c6,52.17961198192531,4.453386579241072,96.31650226780565,56.98896177213787,2.60096,KLM87X,false,false,false,1000,1363.98,1264.92,1554546477.985,1554546477.991,1554544800,2019-04-06 10:27:58
1554546479,4844c6,52.17997741699219,4.454574584960938,95.60495725886828,57.07953098661499,2.92608,KLM87X,false,false,false,1000,1363.98,1272.54,1554546478.794,1554546478.968,1554544800,2019-04-06 10:27:59
1554546480,4844c6,52.18049647444386,4.455662318638393,94.74293230846148,56.74136844245281,2.27584,KLM87X,false,false,false,1000,1363.98,1272.54,1554546479.938,1554546479.988,1554544800,2019-04-06 10:28:00
1554546481,4844c6,52.1808688923464,4.455740792410714,94.46178086374074,57.0022948987837,0,KLM87X,false,false,false,1000,1363.98,1272.54,1554546480.842,1554546480.976,1554544800,2019-04-06 10:28:01
1554546482,4844c6,52.18130493164062,4.456863403320312,93.75027367216887,57.0947570770121,-1.95072,KLM87X,false,false,false,1000,1363.98,1272.54,1554546481.847,1554546481.979,1554544800,2019-04-06 10:28:02
1554546483,4844c6,52.18175338486493,4.458095005580358,93.47179919990182,57.35950872673544,-3.2512,KLM87X,false,false,false,1000,1356.36,1264.92,1554546482.72,1554546482.985,1554544800,2019-04-06 10:28:03
1554546484,4844c6,52.1824516684322,4.460370744977679,93.19533240986507,57.62583687890732,-4.55168,KLM87X,false,false,false,1000,1356.36,1264.92,1554546483.996,1554546483.996,1554544800,2019-04-06 10:28:04
1554546485,4844c6,52.182861328125,4.461441040039062,93.19533240986507,57.62583687890732,-4.8768,KLM87X,false,false,false,1000,1348.74,1264.92,1554546484.955,1554546485,1554544800,2019-04-06 10:28:05
1554546486,4844c6,52.18310339976165,4.461469377790179,93.19533240986507,57.62583687890732,-4.8768,KLM87X,false,false,false,1000,1348.74,1257.3,1554546485.705,1554546485.999,1554544800,2019-04-06 10:28:06
1554546487,4844c6,52.18361547437765,4.4637451171875,93.19533240986507,57.62583687890732,-5.52704,KLM87X,false,false,false,1000,1341.12,1249.68,1554546486.824,1554546486.992,1554544800,2019-04-06 10:28:07
1554546488,4844c6,52.18408099675582,4.465000697544643,93.19533240986507,57.62583687890732,-6.502400000000001,KLM87X,false,false,false,1000,1333.5,1242.06,1554546487.822,1554546488,1554544800,2019-04-06 10:28:08
1554546489,4844c6,52.18450927734375,4.466094970703125,93.19533240986507,57.62583687890732,-6.502400000000001,KLM87X,false,false,false,1000,1325.88,1249.68,1554546488.767,1554546488.999,1554544800,2019-04-06 10:28:09
1554546490,4844c6,52.18496548927436,4.467276436941964,93.63022129702567,57.79439939076518,-8.128,KLM87X,false,false,false,1000,1318.26,1226.82,1554546489.799,1554546489.993,1554544800,2019-04-06 10:28:10
1554546491,4844c6,52.1854248046875,4.4683837890625,94.06591307446617,57.96140185099203,-8.45312,KLM87X,false,false,false,1000,1318.26,1226.82,1554546490.86,1554546490.932,1554544800,2019-04-06 10:28:11
1554546492,4844c6,52.18583679199219,4.468460083007812,94.06591307446617,57.96140185099203,-8.45312,KLM87X,false,false,false,1000,1303.02,1211.58,1554546491.717,1554546491.988,1554544800,2019-04-06 10:28:12
1554546493,4844c6,52.18647766113281,4.4708251953125,94.50239663730396,58.12686301872735,-8.128,KLM87X,false,false,false,1000,1295.4,1211.58,1554546492.982,1554546492.99,1554544800,2019-04-06 10:28:13
1554546494,4844c6,52.18692068326271,4.47198486328125,94.50239663730396,58.12686301872735,-7.152640000000001,KLM87X,false,false,false,1000,1287.78,1196.34,1554546493.999,1554546493.999,1554544800,2019-04-06 10:28:14
1554546495,4844c6,52.18734741210938,4.473114013671875,94.50239663730396,58.12686301872735,-7.152640000000001,KLM87X,false,false,false,1000,1280.16,1188.72,1554546495,1554546495,1554544800,2019-04-06 10:28:15
1554546496,4844c6,52.18753051757812,4.473114013671875,94.93966106487787,58.29080141128589,-6.177280000000001,KLM87X,false,false,false,1000,1272.54,1188.72,1554546495.595,1554546495.994,1554544800,2019-04-06 10:28:16
1554546497,4844c6,52.18821716308594,4.475479125976562,94.93966106487787,58.29080141128589,-6.827520000000001,KLM87X,false,false,false,1000,1264.92,1181.1,1554546496.996,1554546496.996,1554544800,2019-04-06 10:28:17
1554546498,4844c6,52.18850345934852,4.475516183035714,94.93966106487787,58.29080141128589,-5.85216,KLM87X,false,false,false,1000,1264.92,1173.48,1554546497.668,1554546497.958,1554544800,2019-04-06 10:28:18
1554546499,4844c6,52.18901553396451,4.477791922433036,94.6702766748394,58.55567503991529,-5.52704,KLM87X,false,false,false,1000,1257.3,1173.48,1554546498.708,1554546498.986,1554544800,2019-04-06 10:28:19
1554546500,4844c6,52.18920174291578,4.477870396205358,94.6702766748394,58.55567503991529,-4.22656,KLM87X,false,false,false,1000,1249.68,1165.86,1554546499.286,1554546499.96,1554544800,2019-04-06 10:28:20
1554546501,4844c6,52.18991088867188,4.480209350585938,94.6702766748394,58.55567503991529,-2.92608,KLM87X,false,false,false,1000,1249.68,1158.24,1554546500.799,1554546500.997,1554544800,2019-04-06 10:28:21
1554546502,4844c6,52.19031899662341,4.480303083147322,94.6702766748394,58.55567503991529,-2.92608,KLM87X,false,false,false,1000,1249.68,1158.24,1554546501.859,1554546501.996,1554544800,2019-04-06 10:28:22
1554546503,4844c6,52.1905517578125,4.481430053710938,93.79401923955373,58.22779600255758,-1.95072,KLM87X,false,false,false,1000,1242.06,1150.62,1554546502.255,1554546502.936,1554544800,2019-04-06 10:28:23
1554546504,4844c6,52.19101728019068,4.482578822544643,93.79401923955373,58.22779600255758,-1.95072,KLM87X,false,false,false,1000,1242.06,1150.62,1554546503.281,1554546503.999,1554544800,2019-04-06 10:28:24
1554546505,4844c6,52.19146728515625,4.483871459960938,93.35705855856187,58.06155108332812,-2.92608,KLM87X,false,false,false,1000,1234.44,1143,1554546504.294,1554546504.999,1554544800,2019-04-06 10:28:25
1554546506,4844c6,52.19206237792969,4.484939575195312,93.35705855856187,58.06155108332812,-2.92608,KLM87X,false,false,false,1000,1234.44,1143,1554546505.589,1554546505.983,1554544800,2019-04-06 10:28:26
1554546507,4844c6,52.1927490234375,4.487152099609375,92.92089122238335,57.89374404488216,-3.90144,KLM87X,false,false,false,1000,1226.82,1150.62,1554546506.996,1554546506.996,1554544800,2019-04-06 10:28:27
1554546508,4844c6,52.19315868313029,4.488385881696429,92.92089122238335,57.89374404488216,-4.22656,KLM87X,false,false,false,1000,1226.82,1135.38,1554546508,1554546508,1554544800,2019-04-06 10:28:28
1554546509,4844c6,52.19315868313029,4.488385881696429,92.92089122238335,57.89374404488216,-4.22656,KLM87X,false,false,false,1000,1219.2,1135.38,1554546508.155,1554546508.994,1554544800,2019-04-06 10:28:29
1554546510,4844c6,52.19408972788665,4.490740094866072,92.64849363803506,58.16323248969949,-4.22656,KLM87X,false,false,false,1000,1219.2,1127.76,1554546509.999,1554546509.999,1554544800,2019-04-06 10:28:30
1554546511,4844c6,52.19408972788665,4.490740094866072,92.21184480049483,57.9946167919165,-4.55168,KLM87X,false,false,false,1000,1211.58,1120.14,1554546510.647,1554546510.976,1554544800,2019-04-06 10:28:31
1554546512,4844c6,52.19483456369174,4.493015834263393,92.21184480049483,57.9946167919165,-3.2512,KLM87X,false,false,false,1000,1211.58,1120.14,1554546511.88,1554546511.998,1554544800,2019-04-06 10:28:32
1554546513,4844c6,52.19526672363281,4.493026733398438,92.21184480049483,57.9946167919165,-3.57632,KLM87X,false,false,false,1000,1203.96,1112.52,1554546512.79,1554546512.992,1554544800,2019-04-06 10:28:33
1554546514,4844c6,52.19543974278336,4.494192940848214,92.21184480049483,57.9946167919165,-3.57632,KLM87X,false,false,false,1000,1203.96,1120.14,1554546513.345,1554546513.989,1554544800,2019-04-06 10:28:34
1554546515,4844c6,52.19613802635063,4.496468680245536,92.21184480049483,57.9946167919165,-3.57632,KLM87X,false,false,false,1000,1196.34,1112.52,1554546514.851,1554546514.851,1554544800,2019-04-06 10:28:35
1554546516,4844c6,52.19660354872881,4.497567313058036,92.21184480049483,57.9946167919165,-5.20192,KLM87X,false,false,false,1000,1188.72,1112.52,1554546515.817,1554546515.862,1554544800,2019-04-06 10:28:36
1554545254,484cb9,52.19439697265625,4.437179565429688,95.72115060590035,91.53983828862361,0,KLM56W,false,false,false,2024,1295.4,1211.58,1554545253.483,1554545253.991,1554544800,2019-04-06 10:07:34
1554545255,484cb9,52.19441559355138,4.438555036272322,95.20689338439733,91.54815769897799,-0.32512,KLM56W,false,false,false,2024,1295.4,1211.58,1554545254.995,1554545254.996,1554544800,2019-04-06 10:07:35
1554545256,484cb9,52.19435119628906,4.439926147460938,94.69263819197782,91.55656747133987,-0.65024,KLM56W,false,false,false,2024,1295.4,1211.58,1554545255.978,1554545255.983,1554544800,2019-04-06 10:07:36
1554545257,484cb9,52.19435119628906,4.441299438476562,94.69263819197782,91.55656747133987,-0.65024,KLM56W,false,false,false,2024,1295.4,1211.58,1554545256.998,1554545256.998,1554544800,2019-04-06 10:07:37
1554545258,484cb9,52.19432248907574,4.442714146205358,94.17838506188086,91.56506908559228,-0.97536,KLM56W,false,false,false,2024,1295.4,1211.58,1554545257.997,1554545257.998,1554544800,2019-04-06 10:07:38
1554545259,484cb9,52.19430541992188,4.4439697265625,93.66413402807535,91.57366405410257,-1.30048,KLM56W,false,false,false,2024,1295.4,1211.58,1554545258.821,1554545258.996,1554544800,2019-04-06 10:07:39
1554545260,484cb9,52.19425964355469,4.44549560546875,93.14988512528019,91.58235392261861,-1.30048,KLM56W,false,false,false,2024,1295.4,1211.58,1554545259.934,1554545259.984,1554544800,2019-04-06 10:07:40
1554545261,484cb9,52.19427593683792,4.446794782366072,93.14988512528019,91.58235392261861,-0.97536,KLM56W,false,false,false,2024,1295.4,1211.58,1554545260.999,1554545261,1554544800,2019-04-06 10:07:41
1554545262,484cb9,52.1942138671875,4.448165893554688,92.63563838898504,91.5911402711946,-0.97536,KLM56W,false,false,false,2024,1295.4,1211.58,1554545261.923,1554545261.998,1554544800,2019-04-06 10:07:42
1554545263,484cb9,52.1942138671875,4.449462890625,92.63563838898504,91.5911402711946,-0.97536,KLM56W,false,false,false,2024,1287.78,1203.96,1554545262.913,1554545262.985,1554544800,2019-04-06 10:07:43
1554545264,484cb9,52.19418283236229,4.450796944754464,92.12139385547191,91.60002471514774,-1.30048,KLM56W,false,false,false,2024,1287.78,1203.96,1554545263.929,1554545263.964,1554544800,2019-04-06 10:07:44
1554545265,484cb9,52.19418283236229,4.45220947265625,92.12139385547191,91.60002471514774,-1.6256,KLM56W,false,false,false,2024,1287.78,1203.96,1554545264.994,1554545264.994,1554544800,2019-04-06 10:07:45
1554545266,484cb9,52.19413628012447,4.453543526785714,92.12139385547191,91.60002471514774,-2.27584,KLM56W,false,false,false,2024,1280.16,1196.34,1554545265.651,1554545265.994,1554544800,2019-04-06 10:07:46
1554545267,484cb9,52.19412231445312,4.454879760742188,92.12139385547191,91.60002471514774,-2.27584,KLM56W,false,false,false,2024,1280.16,1196.34,1554545266.466,1554545266.928,1554544800,2019-04-06 10:07:47
1554545268,484cb9,52.19408972788665,4.456290108816964,91.60715156183727,91.60900890604742,-3.2512,KLM56W,false,false,false,2024,1272.54,1188.72,1554545267.997,1554545267.997,1554544800,2019-04-06 10:07:48
1554545269,484cb9,52.19407653808594,4.457550048828125,92.12139385547191,91.60002471514774,-3.90144,KLM56W,false,false,false,2024,1272.54,1188.72,1554545268.961,1554545268.999,1554544800,2019-04-06 10:07:49
1554545270,484cb9,52.19407653808594,4.457550048828125,92.12139385547191,91.60002471514774,-4.22656,KLM56W,false,false,false,2024,1264.92,1181.1,1554545269.26,1554545269.985,1554544800,2019-04-06 10:07:50
1554545271,484cb9,52.19398498535156,4.460296630859375,92.12139385547191,91.60002471514774,-4.22656,KLM56W,false,false,false,2024,1257.3,1181.1,1554545270.888,1554545271,1554544800,2019-04-06 10:07:51
1554545272,484cb9,52.19399662341102,4.461626325334822,92.12139385547191,91.60002471514774,-4.55168,KLM56W,false,false,false,2024,1257.3,1173.48,1554545271.925,1554545271.997,1554544800,2019-04-06 10:07:52
1554545273,484cb9,52.19399662341102,4.461626325334822,92.12139385547191,91.60002471514774,-4.55168,KLM56W,false,false,false,2024,1249.68,1165.86,1554545271.925,1554545272.944,1554544800,2019-04-06 10:07:53
1554545274,484cb9,52.19390351893538,4.46429443359375,92.12139385547191,91.60002471514774,-4.8768,KLM56W,false,false,false,2024,1242.06,1165.86,1554545273.989,1554545273.992,1554544800,2019-04-06 10:07:54
1554545275,484cb9,52.19389343261719,4.465560913085938,92.12139385547191,91.60002471514774,-4.8768,KLM56W,false,false,false,2024,1242.06,1165.86,1554545274.931,1554545274.988,1554544800,2019-04-06 10:07:55
1554545276,484cb9,52.19390351893538,4.466962541852679,92.12139385547191,91.60002471514774,-5.20192,KLM56W,false,false,false,2024,1234.44,1158.24,1554545275.9,1554545275.962,1554544800,2019-04-06 10:07:56
1554545277,484cb9,52.19384765625,4.468307495117188,92.12139385547191,91.60002471514774,-5.20192,KLM56W,false,false,false,2024,1226.82,1150.62,1554545276.942,1554545277,1554544800,2019-04-06 10:07:57
1554545278,484cb9,52.19385696669756,4.469709123883929,92.10846504101973,91.28013955960493,-5.20192,KLM56W,false,false,false,2024,1226.82,1150.62,1554545277.917,1554545277.995,1554544800,2019-04-06 10:07:58
1554545279,484cb9,52.19380187988281,4.471054077148438,92.10846504101973,91.28013955960493,-5.52704,KLM56W,false,false,false,2024,1219.2,1143,1554545278.957,1554545278.998,1554544800,2019-04-06 10:07:59
1554545280,484cb9,52.19381041445974,4.472377232142858,91.58403668329568,90.96556778740093,-5.52704,KLM56W,false,false,false,2024,1211.58,1135.38,1554545279.835,1554545279.999,1554544800,2019-04-06 10:08:00
1554545281,484cb9,52.19384765625,4.473724365234375,91.571032,90,-5.85216,KLM56W,false,false,false,2024,1203.96,1127.76,1554545280.82,1554545280.932,1554544800,2019-04-06 10:08:01
1554545282,484cb9,52.19390351893538,4.475123814174108,91.59415016042892,88.71267105847495,-5.85216,KLM56W,false,false,false,2024,1203.96,1127.76,1554545281.811,1554545281.982,1554544800,2019-04-06 10:08:02
1554545283,484cb9,52.19398498535156,4.476470947265625,91.71542489929719,86.7845160082518,-5.85216,KLM56W,false,false,false,2024,1196.34,1120.14,1554545282.998,1554545282.998,1554544800,2019-04-06 10:08:03
1554545284,484cb9,52.19413628012447,4.477791922433036,91.52622394724808,84.19327309446844,-5.85216,KLM56W,false,false,false,2024,1188.72,1112.52,1554545283.983,1554545283.986,1554544800,2019-04-06 10:08:04
1554545285,484cb9,52.19425964355469,4.479141235351562,92.03372966199773,81.64343329350284,-5.52704,KLM56W,false,false,false,2024,1188.72,1112.52,1554545284.741,1554545285,1554544800,2019-04-06 10:08:05
1554545286,484cb9,52.1944621457892,4.480460030691964,92.2161497753943,79.06618321424422,-5.52704,KLM56W,false,false,false,2024,1181.1,1104.9,1554545285.826,1554545286,1554544800,2019-04-06 10:08:06
1554545287,484cb9,52.19467163085938,4.4818115234375,92.3495044594588,77.12499844038753,-5.20192,KLM56W,false,false,false,2024,1173.48,1097.28,1554545286.826,1554545286.983,1554544800,2019-04-06 10:08:07
1554545288,484cb9,52.19502077264301,4.483206612723214,92.45833966561338,75.49983323344743,-5.20192,KLM56W,false,false,false,2024,1165.86,1097.28,1554545287.99,1554545288,1554544800,2019-04-06 10:08:08
1554545289,484cb9,52.19512939453125,4.484481811523438,92.85678573615867,74.57783868126133,-5.20192,KLM56W,false,false,false,2024,1165.86,1089.66,1554545288.776,1554545288.997,1554544800,2019-04-06 10:08:09
1554545290,484cb9,52.19512939453125,4.484481811523438,93.2790677917842,73.66395711028153,-5.20192,KLM56W,false,false,false,2024,1158.24,1082.04,1554545288.776,1554545289.987,1554544800,2019-04-06 10:08:10
1554545291,484cb9,52.19563293457031,4.48699951171875,93.42507002355032,73.36119432957371,-5.52704,KLM56W,false,false,false,2024,1150.62,1074.42,1554545290.818,1554545290.921,1554544800,2019-04-06 10:08:11
1554545292,484cb9,52.19595181739936,4.488385881696429,93.57367276624639,73.05938476834453,-5.52704,KLM56W,false,false,false,2024,1143,1066.8,1554545291.919,1554545291.997,1554544800,2019-04-06 10:08:12
1554545293,484cb9,52.19618225097656,4.489669799804688,93.72486365037888,72.75854060106003,-5.20192,KLM56W,false,false,false,2024,1143,1066.8,1554545292.852,1554545292.992,1554544800,2019-04-06 10:08:13
1554545294,484cb9,52.19651044425318,4.491053989955358,93.38823662832351,72.3635469273917,-5.20192,KLM56W,false,false,false,2024,1135.38,1059.18,1554545293.927,1554545293.992,1554544800,2019-04-06 10:08:14
1554545295,484cb9,52.19677734375,4.492340087890625,93.54538568193431,72.06326278969163,-4.8768,KLM56W,false,false,false,2024,1127.76,1051.56,1554545294.979,1554545294.99,1554544800,2019-04-06 10:08:15
1554545296,484cb9,52.19692941439354,4.493722098214286,93.70509553633788,71.76399405643862,-4.8768,KLM56W,false,false,false,2024,1127.76,1051.56,1554545295.555,1554545295.995,1554544800,2019-04-06 10:08:16
1554545297,484cb9,52.19737243652344,4.49493408203125,93.54538568193431,71.06683956446436,-5.20192,KLM56W,false,false,false,2024,1120.14,1043.94,1554545296.999,1554545296.999,1554544800,2019-04-06 10:08:17
1554545298,484cb9,52.19753459348517,4.496233258928572,93.88426818894888,70.47288958610669,-5.20192,KLM56W,false,false,false,2024,1120.14,1043.94,1554545297.919,1554545297.996,1554544800,2019-04-06 10:08:18
1554545299,484cb9,52.19783020019531,4.497528076171875,93.75027367216887,69.77514056883193,-4.8768,KLM56W,false,false,false,2024,1112.52,1036.32,1554545298.782,1554545298.993,1554544800,2019-04-06 10:08:19
1554545971,4402ac,52.16215489274364,4.490975516183036,122.4344296629513,34.55811897572534,-2.92608,EJU74UZ,false,false,false,1000,822.96,762,1554545970.864,1554545970.882,1554544800,2019-04-06 10:19:31
1554545972,4402ac,52.16303938526218,4.492074148995536,122.0111076455746,34.69515353123397,-2.92608,EJU74UZ,false,false,false,1000,822.96,754.38,1554545971.886,1554545971.987,1554544800,2019-04-06 10:19:32
1554545973,4402ac,52.16397043001854,4.493015834263393,121.7190158999916,34.49605111596441,-2.60096,EJU74UZ,false,false,false,1000,822.96,754.38,1554545972.732,1554545972.996,1554544800,2019-04-06 10:19:33
1554545974,4402ac,52.16505432128906,4.494247436523438,121.2953789677435,34.63367739654951,-2.27584,EJU74UZ,false,false,false,1000,815.34,746.76,1554545973.847,1554545973.916,1554544800,2019-04-06 10:19:34
1554545975,4402ac,52.16592562400688,4.495213099888393,120.5797915882822,34.57147152256193,-2.27584,EJU74UZ,false,false,false,1000,815.34,746.76,1554545974.768,1554545974.994,1554544800,2019-04-06 10:19:35
1554545976,4402ac,52.1669963254767,4.496468680245536,120.5797915882822,34.57147152256193,-2.27584,EJU74UZ,false,false,false,1000,815.34,746.76,1554545975.973,1554545975.973,1554544800,2019-04-06 10:19:36
1554545977,4402ac,52.16789245605469,4.497451782226562,119.8643480378347,34.5085229876684,-2.27584,EJU74UZ,false,false,false,1000,807.72,746.76,1554545976.946,1554545976.984,1554544800,2019-04-06 10:19:37
1554556705,4245fb,52.18915519067797,4.436279296875,98.82146535605713,88.21008939175394,-0.65024,ABW604,false,false,false,6303,678.1800000000001,647.7,1554556704.934,1554556704.997,1554555600,2019-04-06 13:18:25
1554556706,4245fb,52.18915519067797,4.437064034598214,98.82146535605713,88.21008939175394,-0.65024,ABW604,false,false,false,6303,678.1800000000001,647.7,1554556705.506,1554556705.981,1554555600,2019-04-06 13:18:26
1554556707,4245fb,52.1892482951536,4.43902587890625,98.82146535605713,88.21008939175394,-0.65024,ABW604,false,false,false,6303,678.1800000000001,647.7,1554556706.944,1554556706.989,1554555600,2019-04-06 13:18:27
1554556708,4245fb,52.1892482951536,4.43902587890625,98.82146535605713,88.21008939175394,-0.65024,ABW604,false,false,false,6303,678.1800000000001,647.7,1554556707.062,1554556707.982,1554555600,2019-04-06 13:18:28
1554556709,4245fb,52.18929484739142,4.441615513392858,98.82146535605713,88.21008939175394,-0.65024,ABW604,false,false,false,6303,678.1800000000001,647.7,1554556708.674,1554556708.999,1554555600,2019-04-06 13:18:29
1554556710,4245fb,52.18934139962924,4.443812779017858,98.82146535605713,88.21008939175394,-0.65024,ABW604,false,false,false,6303,678.1800000000001,647.7,1554556709.979,1554556709.979,1554555600,2019-04-06 13:18:30
1554556711,4245fb,52.18936157226562,4.4451904296875,98.82146535605713,88.21008939175394,-0.65024,ABW604,false,false,false,6303,678.1800000000001,647.7,1554556710.963,1554556710.996,1554555600,2019-04-06 13:18:31
1554556712,4245fb,52.18938795186705,4.446637834821429,98.82146535605713,88.21008939175394,-0.97536,ABW604,false,false,false,6303,678.1800000000001,647.7,1554556711.999,1554556711.999,1554555600,2019-04-06 13:18:32
